#           time             x_1             y_1             x_2                 y_2         theta_1         theta_2              y2         omega_2
    389.30000000     -1.99894136      2.93493499     -2.99479201      2.84393243    -32.95418462     29.93625885      0.00000000      0.00000000
    389.40000000     -1.98089344      2.72420806     -2.92354349      3.05799073    -32.84838609     29.50481666      0.00000000      0.00000000
    389.50000000     -1.94442823      2.53181323     -2.68264309      3.20637889    -32.75043692     29.10475403      0.00000000      0.00000000
    389.60000000     -1.89723274      2.36714304     -2.34545815      3.26106361    -32.66476073     28.73911305      0.00000000      0.00000000
    389.70000000     -1.84474421      2.22739479     -1.96394488      3.22026498    -32.59010323     28.39381865      0.00000000      0.00000000
    389.80000000     -1.79018304      2.10823508     -1.57202088      3.08414761    -32.52456295     28.05440301      0.00000000      0.00000000
    389.90000000     -1.73501282      2.00514799     -1.20034078      2.85020764    -32.46609374     27.71021427      0.00000000      0.00000000
    390.00000000     -1.67771332      1.91129526     -0.88429299      2.51996938    -32.41110598     27.35792598      0.00000000      0.00000000
    390.10000000     -1.61206961      1.81626373     -0.65679504      2.11198401    -32.35334830     27.00374699      0.00000000      0.00000000
    390.20000000     -1.52871770      1.71041783     -0.52988980      1.66201513    -32.28597293     26.65511594      0.00000000      0.00000000
    390.30000000     -1.41858609      1.59017253     -0.49538202      1.20586245    -32.20442134     26.30907716      0.00000000      0.00000000
    390.40000000     -1.27278998      1.45727330     -0.54253252      0.77410125    -32.10574218     25.95143996      0.00000000      0.00000000
    390.50000000     -1.08005292      1.31670392     -0.66564749      0.40661154    -31.98639508     25.56003062      0.00000000      0.00000000
    390.60000000     -0.82778295      1.17934754     -0.85004622      0.17959540    -31.84265128     25.11047612      0.00000000      0.00000000
    390.70000000     -0.52582879      1.07036167     -1.02008478      0.20104526    -31.68196817     24.61576247      0.00000000      0.00000000
    390.80000000     -0.22744819      1.01297526     -1.05838512      0.45660863    -31.52989720     24.15195165      0.00000000      0.00000000
    390.90000000      0.03349205      1.00028045     -0.94844570      0.81107616    -31.39917973     23.75229664     -1.38044459     -3.73010400
    391.00000000      0.25775026      1.01667834     -0.72880907      1.18008181    -31.28669197     23.39780538      0.00000000      0.00000000
    391.10000000      0.45205442      1.05175802     -0.42792813      1.52676405    -31.18792913     23.06697402      0.00000000      0.00000000
    391.20000000      0.62236130      1.09929844     -0.06197642      1.82846363    -31.09949142     22.74484362      0.00000000      0.00000000
    391.30000000      0.77515669      1.15632646      0.35606602      2.06427085    -31.01792339     22.42359213      0.00000000      0.00000000
    391.40000000      0.91857450      1.22342439      0.80763677      2.21725175    -30.93873389     22.10231513      0.00000000      0.00000000
    391.50000000      1.06017121      1.30411174      1.26814752      2.28224560    -30.85722502     21.78164301      0.00000000      0.00000000
    391.60000000      1.20426745      1.40320950      1.71317410      2.26403121    -30.76975559     21.45723439      0.00000000      0.00000000
    391.70000000      1.35233278      1.52650210      2.11829330      2.16938970    -30.67337983     21.11861449      0.00000000      0.00000000
    391.80000000      1.50400864      1.68168364      2.45010200      2.00557767    -30.56482898     20.75019476      0.00000000      0.00000000
    391.90000000      1.65532198      1.87754325      2.65164192      1.79183110    -30.44099942     20.33453480      0.00000000      0.00000000
    392.00000000      1.79148617      2.11085587      2.64655266      1.59233749    -30.30582667     19.87523497      0.00000000      0.00000000
    392.10000000      1.89016191      2.34632732      2.43354546      1.50684277    -30.17808434     19.42401831      0.00000000      0.00000000
    392.20000000      1.94842701      2.54874377      2.11513591      1.56273761    -30.07271794     19.01704684      0.00000000      0.00000000
    392.30000000      1.97876848      2.70935366      1.77308362      1.73073538    -29.99096981     18.64239244      0.00000000      0.00000000
    392.40000000      1.99264487      2.82863366      1.45128846      1.98784045    -29.93091857     18.27750639      0.00000000      0.00000000
    392.50000000      1.99787972      2.90793141      1.18707398      2.32261607    -29.89118078     17.90402853      0.00000000      0.00000000
    392.60000000      1.99941672      2.95170113      1.02665203      2.71990626    -29.86928199     17.51268199      0.00000000      0.00000000
    392.70000000      1.99981855      2.97306001      1.01401578      3.14096741    -29.85860061     17.11005305      0.00000000      0.00000000
    392.80000000      1.99998452      2.99213115      1.15489987      3.52676367    -29.84906464     16.71468675      0.00000000      0.00000000
    392.90000000      1.99985068      3.02443872      1.41051168      3.83232457    -29.83291054     16.33820368      0.00000000      0.00000000
    393.00000000      1.99854633      3.07624021      1.73194340      4.04004666    -29.80700087     15.97782993      0.00000000      0.00000000
    393.10000000      1.99444232      3.14899608      2.07939739      4.14538087    -29.77056309     15.62290567      0.00000000      0.00000000
    393.20000000      1.98517064      3.24309984      2.41809266      4.14453122    -29.72327897     15.26023146      0.00000000      0.00000000
    393.30000000      1.96774147      3.35776182      2.70606865      4.03220454    -29.66528131     14.87737659      0.00000000      0.00000000
    393.40000000      1.94012508      3.48571048      2.88480496      3.81370428    -29.59982208     14.47134605      0.00000000      0.00000000
    393.50000000      1.90570072      3.60688118      2.90274106      3.53000105    -29.53682878     14.06021087      0.00000000      0.00000000
    393.60000000      1.87371679      3.69941789      2.76497266      3.24591709    -29.48786980     13.66647757      0.00000000      0.00000000
    393.70000000      1.85234946      3.75418929      2.51599328      3.00614057    -29.45847286     13.29205001      0.00000000      0.00000000
    393.80000000      1.84588536      3.76987482      2.19742766      2.83370282    -29.44999020     12.92558866      0.00000000      0.00000000
    393.90000000      1.85571104      3.74587971      1.84362828      2.74595271    -29.46295476     12.55428756      0.00000000      0.00000000
    394.00000000      1.88046960      3.68105365      1.49232626      2.75945463    -29.49765306     12.16775448      0.00000000      0.00000000
    394.10000000      1.91528908      3.57590603      1.19377691      2.88350427    -29.55304158     11.76038683      0.00000000      0.00000000
    394.20000000      1.95168088      3.43696880      1.00874563      3.10399266    -29.62486913     11.33503236      0.00000000      0.00000000
    394.30000000      1.98037227      3.27950967      0.98454489      3.37076661    -29.70491639     10.90419021      0.00000000      0.00000000
    394.40000000      1.99623011      3.12274096      1.12502204      3.61365490    -29.78372114     10.48243579      0.00000000      0.00000000
    394.50000000      1.99991343      2.98139159      1.39338530      3.77645362    -29.85443455     10.07646445      0.00000000      0.00000000
    394.60000000      1.99531410      2.86317298      1.73918733      3.82981618    -29.91359720      9.68379114      0.00000000      0.00000000
    394.70000000      1.98688384      2.77132427      2.11468440      3.76312416    -29.95971868      9.29662693      0.00000000      0.00000000
    394.80000000      1.97845938      2.70725697      2.47549715      3.57498588    -29.99202949      8.90459631      0.00000000      0.00000000
    394.90000000      1.97282479      2.67142375      2.77365507      3.27031511    -30.01016650      8.49609767      0.00000000      0.00000000
    395.00000000      1.97106983      2.66105499      2.94949094      2.86767574    -30.01542461      8.06210154      0.00000000      0.00000000
    395.10000000      1.97136701      2.66278771      2.94122082      2.41910026    -30.01454561      7.60781552      0.00000000      0.00000000
    395.20000000      1.96913717      2.65000168      2.73673988      2.00907572    -30.02103513      7.15827768      0.00000000      0.00000000
    395.30000000      1.95956474      2.59986751      2.39493223      1.69961468    -30.04655574      6.73363174      0.00000000      0.00000000
    395.40000000      1.93767490      2.50460524      1.98960489      1.50595451    -30.09543306      6.33513866      0.00000000      0.00000000
    395.50000000      1.89685497      2.36601166      1.57680913      1.41860960    -30.16768873      5.95740744      0.00000000      0.00000000
    395.60000000      1.82904951      2.19094012      1.19544178      1.41728565    -30.26159499      5.59697772      0.00000000      0.00000000
    395.70000000      1.72637977      1.99024117      0.86939822      1.47489408    -30.37437247      5.25380160      0.00000000      0.00000000
    395.80000000      1.58320835      1.77793154      0.60684448      1.56179827    -30.50249664      4.93024137      0.00000000      0.00000000
    395.90000000      1.39766864      1.56943285      0.40111034      1.65232762    -30.64216001      4.62939898      0.00000000      0.00000000
